POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester,,
14104107260,41606,5,5,15,25,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107260,041606P,5,5,9,19,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107260,41668,4,4,17,25,42,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107260,41811,5,5,8,18,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107260,041811P,5,4,7,16,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107260,41880,5,4,12,21,40,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107260,51401,5,5,17,27,42,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107260,051401P,5,4,8,17,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107260,51414,4,5,16,25,42,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107260,051414P,5,5,7,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107260,51813,5,5,16,26,36,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107260,051824P,9,10,18,37,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107260,61201,4,5,17,26,62,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107260,061201P,5,4,9,18,25,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107260,61502,5,5,18,28,41,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107260,061502P,5,4,9,18,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107260,61805,5,5,15,25,25,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107260,211101,5,5,17,27,65,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107260,211202,4,4,17,25,56,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107260,211303,5,5,17,27,63,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107260,211404,4,5,19,28,60,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107260,211404P,4,4,8,16,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107260,221201,5,4,17,26,51,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107260,221201P,5,3,8,16,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107260,231101,5,4,18,27,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107260,231101P,4,5,9,18,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107260,241205,5,4,14,23,40,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107260,241301,5,5,16,26,39,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107260,241306,4,5,17,26,39,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107260,241402,4,5,17,26,47,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,11101,3,5,16,24,62,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,011101P,3,5,8,16,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,11102,5,5,17,27,49,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,011102P,5,5,7,17,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,21101,5,5,18,28,52,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,021101P,4,5,8,17,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,021103P,9,9,17,35,57,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,21202,5,AB,17,22,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,021202P,5,5,9,19,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,31201,5,5,18,28,51,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,031201P,5,5,10,20,24,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,31342,5,5,18,28,51,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,031342P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,31507,5,5,19,29,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,031507P,5,5,7,17,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,31511,4,5,19,28,48,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,031511P,4,5,9,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,31605,5,5,17,27,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,031605P,5,4,9,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,31606,5,5,20,30,47,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,31610,4,5,15,24,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,31812,5,5,18,28,47,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,031812P,5,5,9,19,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,41301,5,5,19,29,38,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,041301P,5,5,9,19,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,41308,5,5,14,24,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,041308P,5,3,8,16,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,41402,5,5,20,30,38,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,041402P,5,5,9,19,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,41412,5,5,19,29,37,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,041412P,5,5,9,19,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,41503,4,5,20,29,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,041503P,4,5,9,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,41504,4,5,16,25,48,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,041504P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,41561,4,5,20,29,45,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,41605,5,5,15,25,45,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,41606,5,5,15,25,36,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,041606P,5,5,9,19,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,41668,4,4,16,24,41,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107261,41811,5,5,14,24,31,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,041811P,5,5,8,18,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,41880,5,5,15,25,43,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,51401,5,5,18,28,40,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,051401P,5,4,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,51414,5,4,18,27,48,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,051414P,5,4,7,16,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,51813,5,5,18,28,42,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,051824P,10,9,19,38,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,61201,5,5,17,27,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,061201P,4,4,8,16,25,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,61502,5,5,19,29,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,061502P,5,4,9,18,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107261,61805,4,5,18,27,33,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107261,211101,5,5,15,25,50,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,211202,4,4,17,25,64,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,211303,5,5,19,29,62,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,211404,4,5,19,28,49,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,211404P,4,4,8,16,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107261,221201,4,4,18,26,44,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,221201P,4,4,8,16,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,231101,5,4,18,27,42,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,231101P,4,5,9,18,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107261,241205,5,4,14,23,38,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107261,241301,5,5,17,27,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,241306,5,5,19,29,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107261,241402,4,5,17,26,53,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,11101,3,4,16,23,43,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,011101P,3,4,8,15,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,11102,5,5,16,26,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,011102P,5,5,7,17,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,21101,5,5,18,28,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,021101P,4,5,8,17,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,021103P,9,9,17,35,55,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,21202,5,4,18,27,49,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,021202P,5,4,7,16,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,31201,5,5,17,27,49,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,031201P,5,5,10,20,21,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,31342,4,5,5,14,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,031342P,4,5,7,16,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,31507,4,5,18,27,39,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,031507P,5,4,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,31511,4,5,17,26,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,031511P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,31605,5,5,16,26,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,031605P,4,4,9,17,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,31606,4,5,19,28,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,31610,5,5,13,23,39,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,31812,5,5,18,28,38,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,031812P,5,5,9,19,29,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,41301,5,5,20,30,30,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,041301P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,41308,5,5,12,22,29,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,041308P,5,3,7,15,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,41402,5,5,18,28,55,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,041402P,5,5,8,18,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,41412,5,5,19,29,31,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,041412P,5,5,9,19,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,41503,4,5,16,25,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,041503P,4,5,7,16,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,41504,4,5,16,25,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,041504P,4,5,7,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,41561,4,5,20,29,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,41605,5,5,16,26,30,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,41606,5,5,16,26,39,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,041606P,5,4,9,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,41668,4,4,16,24,36,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107262,41811,4,4,10,18,26,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,041811P,4,4,7,15,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,41880,5,4,17,26,32,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,51401,5,4,17,26,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,051401P,5,4,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,51414,4,5,17,26,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,051414P,5,5,7,17,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,51813,5,5,17,27,38,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,051824P,10,9,20,39,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,61201,4,5,18,27,45,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,061201P,5,4,8,17,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,61502,5,4,19,28,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,061502P,5,4,9,18,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107262,61805,5,5,16,26,30,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107262,211101,5,5,17,27,60,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,211202,4,4,17,25,64,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,211303,5,5,18,28,68,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,211404,4,5,19,28,50,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,211404P,4,4,8,16,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107262,221201,4,4,18,26,57,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,221201P,4,5,7,16,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,231101,5,4,18,27,32,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,231101P,3,4,9,16,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107262,241205,5,4,12,21,47,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107262,241301,4,5,18,27,34,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,241306,5,5,18,28,40,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107262,241402,4,5,18,27,42,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,11101,3,4,17,24,58,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,011101P,3,4,7,14,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,11102,5,5,16,26,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,011102P,5,5,7,17,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,21101,5,5,17,27,39,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,021101P,4,5,9,18,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,021103P,9,8,19,36,55,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,21202,5,4,12,21,40,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,021202P,5,4,7,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,31201,4,5,16,25,56,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,031201P,5,4,10,19,23,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,31342,5,2,14,21,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,031342P,5,4,8,17,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,31507,5,5,18,28,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107284,031507P,5,5,8,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,31511,4,5,13,22,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107284,031511P,4,5,7,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,31605,4,5,16,25,34,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,031605P,4,4,10,18,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,31606,4,5,19,28,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,31610,5,4,15,24,44,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,104,6,,
14104107284,31812,4,4,11,19,42,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,031812P,4,4,9,17,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,41301,4,5,14,23,33,"FEB, 2017","B.TECH. 3RD SEMESTER EXAMINATION, 2016",107,104,3,,
14104107284,041301P,4,4,8,16,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,41308,4,5,14,23,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,041308P,4,4,7,15,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,41402,4,5,18,27,35,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,041402P,5,4,8,17,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,41412,4,5,19,28,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,041412P,4,5,9,18,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,41503,4,5,12,21,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107284,041503P,4,5,7,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,41504,4,5,16,25,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,041504P,4,5,7,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,41561,4,5,20,29,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,41605,5,5,15,25,51,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,41606,5,5,16,26,38,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,041606P,4,5,8,17,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,41668,4,5,11,20,35,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107284,41811,4,5,10,19,34,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,041811P,4,4,7,15,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,41880,5,4,11,20,32,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,51401,5,4,18,27,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,051401P,5,4,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,51414,4,4,18,26,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,051414P,4,5,7,16,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,51813,5,5,15,25,26,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,051824P,10,9,20,39,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,61201,5,5,15,25,25,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,061201P,4,4,8,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,61502,5,5,18,28,34,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,061502P,5,4,9,18,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107284,61805,4,5,17,26,26,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107284,211101,5,5,17,27,40,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,211202,4,4,16,24,60,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,211303,5,5,19,29,68,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,211404,4,5,19,28,44,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107284,211404P,4,4,8,16,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
