POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester
15106107240,041301,4,5,13,22,35.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,041301P,4,5,7,16,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,041302,5,5,18,28,48.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,041302P,5,5,9,19,29.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,041404,4,5,10,19,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,041404P,5,4,8,17,24.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,051301,5,5,14,24,38.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,051301P,4,4,8,16,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,051402,4,5,16,25,35.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,051403,5,5,17,27,38.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,051403P,4,4,9,17,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,051409,4,5,12,21,45.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,051409P,4,4,8,16,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,051606,4,4,16,24,45.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,051614,4,5,18,27,41.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,051614P,4,5,8,17,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,051617,5,5,18,28,45.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,051617P,5,5,10,20,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,061201,5,5,16,26,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,061201P,4,5,8,17,24.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,061603,5,4,20,29,39.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,061603P,5,5,9,19,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,061604,5,5,11,21,30.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,061604P,4,4,8,16,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,061606,4,4,16,24,39.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107240,211101,4,5,18,27,58,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,211202,5,5,10,20,54.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,211303,4,5,15,24,47.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,211405,5,5,16,26,52.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107240,221201,4,3,17,24,25.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,221201P,5,4,7,16,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,231101,4,5,13,22,50,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,231101P,5,4,10,19,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107240,241205,4,5,13,22,36.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107240,241301,5,4,15,24,61.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107240,241306,4,5,14,23,63.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,011101,3,4,16,23,48,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,011101P,5,4,8,17,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,011102,5,5,17,27,47,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,011102P,5,5,8,18,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,021101,5,5,16,26,40,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,021101P,5,5,9,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,021103P,5,8,17,30,52,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,021202,3,4,11,18,37.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,021202P,4,4,8,16,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,031201,3,5,18,26,33.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,031201P,3,4,9,16,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,031411,5,5,19,29,42.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,031411P,5,4,8,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,041301,4,5,16,25,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,041301P,4,5,8,17,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,041302,5,5,17,27,42.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,041302P,5,4,8,17,25.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,041404,4,4,17,25,47.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,041404P,4,4,9,17,24.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,051301,4,5,15,24,48.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,051301P,4,4,8,16,26.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,051402,5,4,16,25,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,051403,5,5,17,27,43.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,051403P,4,4,9,17,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,051409,4,5,15,24,45.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,051409P,4,4,8,16,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,051606,4,4,14,22,43.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,051614,4,4,16,24,42.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,051614P,4,4,8,16,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,051617,4,4,20,28,40.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,051617P,4,4,9,17,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,061201,5,4,15,24,45.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,061201P,5,4,7,16,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,061603,4,4,14,22,33.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,061603P,4,4,8,16,26.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,061604,5,5,12,22,39.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,061604P,5,4,8,17,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,061606,4,5,18,27,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107241,211101,4,5,18,27,64,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,211202,5,5,13,23,57.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,211303,4,5,16,25,44.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,211405,5,5,19,29,54.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107241,221201,5,3,15,23,42.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,221201P,4,4,9,17,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,231101,4,5,13,22,44,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,231101P,5,4,10,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107241,241205,5,4,14,23,37.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107241,241301,4,5,14,23,50.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107241,241306,5,5,16,26,55.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,011101,3,4,14,21,25,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,011101P,4,4,7,15,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,011102,5,5,17,27,35,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,011102P,5,5,7,17,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,021101,5,5,15,25,41,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,021101P,4,5,9,18,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,021103P,7,9,16,32,54,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,021202,4,5,13,22,25.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,021202P,5,4,8,17,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,031201,5,5,17,27,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,031201P,4,4,9,17,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,031411,5,5,17,27,31.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,031411P,5,4,9,18,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,041301,4,5,16,25,23.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,041301P,4,5,8,17,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,041302,5,5,18,28,25.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,041302P,5,5,9,19,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,041404,5,5,16,26,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,041404P,5,4,9,18,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,051301,5,5,17,27,32.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,051301P,5,4,8,17,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,051402,4,5,17,26,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,051403,5,5,13,23,30.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,051403P,4,4,9,17,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,051409,4,5,16,25,39.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,051409P,4,4,8,16,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,051606,4,4,17,25,44.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,051614,5,5,18,28,33.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,051614P,5,4,9,18,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,051617,5,4,19,28,40.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,051617P,4,4,9,17,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,061201,4,5,17,26,51.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,061201P,5,4,8,17,25.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,061603,5,5,15,25,35.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,061603P,5,5,10,20,27.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,061604,5,5,10,20,37.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,061604P,5,4,7,16,25.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,061606,5,5,18,28,41.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107242,211101,4,5,18,27,54,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,211202,5,5,14,24,43.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,211303,4,5,15,24,36.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,211405,5,5,17,27,33.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107242,221201,4,5,17,26,16.00,"MAY, 2018","B.TECH 2ND SEMESTER EXAMINATION,2018",107,106,2
15106107242,221201P,4,5,8,17,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,231101,5,5,13,23,34,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,231101P,5,5,9,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107242,241205,4,5,15,24,33.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107242,241301,4,5,14,23,49.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107242,241306,4,5,18,27,49.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107243,011101,3,4,8,15,39,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,011101P,4,4,7,15,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,011102,5,5,18,28,43,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,011102P,5,5,7,17,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,021101,5,5,15,25,40,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,021101P,4,5,9,18,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,021103P,7,8,15,30,56,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,021202,3,4,11,18,37.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,021202P,5,5,9,19,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,031201,3,5,17,25,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,031201P,4,4,9,17,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,061201,4,5,17,26,37.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,061201P,5,4,8,17,25.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,211101,4,5,18,27,52,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,211202,5,5,10,20,43.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,221201,4,4,19,27,33.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,221201P,4,4,8,16,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107243,231101,5,5,12,22,46,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,231101P,5,5,9,19,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107243,241205,5,4,14,23,32.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,011101,3,4,13,20,48,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,011101P,4,4,7,15,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,011102,5,5,17,27,53,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,011102P,5,5,7,17,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,021101,5,5,18,28,43,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,021101P,3,4,8,15,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,021103P,9,8,14,31,55,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,021202,3,4,13,20,43.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,021202P,4,4,8,16,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,031201,4,5,17,26,41.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,031201P,3,4,9,16,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,031411,5,5,19,29,44.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,031411P,5,5,8,18,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,041301,4,5,16,25,34.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,041301P,4,5,7,16,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,041302,5,4,18,27,53.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,041302P,5,4,8,17,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,041404,5,4,16,25,40.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,041404P,5,4,9,18,28.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,051301,5,5,15,25,42.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,051301P,5,4,8,17,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,051402,4,4,16,24,33.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,051403,5,5,16,26,35.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,051403P,4,4,9,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,051409,5,5,11,21,36.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,051409P,4,4,8,16,27.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,051606,4,4,18,26,43.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,051614,5,4,17,26,26.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,051614P,4,5,9,18,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,051617,5,4,18,27,41.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,051617P,4,4,10,18,29.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,061201,4,5,18,27,51.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,061201P,5,4,8,17,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,061603,4,4,18,26,42.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,061603P,4,4,8,16,28.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,061604,5,5,12,22,39.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,061604P,4,5,7,16,26.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,061606,5,4,14,23,33.00,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,106,6
15106107244,211101,4,5,18,27,48,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,211202,5,5,12,22,57.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,211303,4,5,15,24,40.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,211405,5,5,15,25,36.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107244,221201,4,4,19,27,30.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,221201P,5,3,8,16,27.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,231101,4,5,18,27,51,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,231101P,5,5,9,19,29,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107244,241205,4,5,13,22,36.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107244,241301,4,5,11,20,48.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107244,241306,5,4,17,26,63.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,011101,3,2,17,22,57,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,011101P,4,4,8,16,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,011102,5,5,17,27,42,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,011102P,5,5,7,17,28,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,021101,5,5,17,27,46,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,021101P,5,5,9,19,27,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,021103P,7,8,14,29,55,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
15106107245,021202,3,4,13,20,37.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107245,021202P,5,4,8,17,28.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107245,031201,3,5,17,25,29.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107245,031201P,3,4,9,16,26.00,"MAY,2016","B.TECH 2ND SEMESTER EXAMINATION, 2016",107,106,2
15106107245,031411,4,5,18,27,45.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107245,031411P,5,4,8,17,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107245,041301,4,5,17,26,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,041301P,4,5,8,17,27.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,041302,5,4,18,27,49.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,041302P,5,4,8,17,28.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,041404,5,5,13,23,43.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107245,041404P,5,4,8,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107245,051301,5,5,18,28,44.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,051301P,5,4,8,17,26.00,"FEB,2017","B.TECH 3RD SEMESTER EXAMINATION, 2016",107,106,3
15106107245,051402,4,5,17,26,25.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107245,051403,5,5,13,23,53.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
15106107245,051403P,4,4,9,17,26.00,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,106,4
