POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester
14106107265,51614,4,5,14,23,54,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,051614P,4,4,8,16,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,51617,5,5,16,26,46,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,051617P,5,4,7,16,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,61201,4,5,18,27,49,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107265,061201P,5,4,8,17,25,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107265,61502,5,4,19,28,35,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107265,061502P,5,5,9,19,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107265,61603,5,5,19,29,47,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,061603P,5,5,8,18,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,61604,4,4,17,25,40,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,061604P,5,4,8,17,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,61606,4,4,14,22,43,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107265,61808,5,5,16,26,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,61809,5,5,18,28,50,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,061809P,5,5,8,18,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,61810,5,5,18,28,39,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,61814,5,5,18,28,41,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,61818,4,5,19,28,45,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,061825P,9,8,18,35,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107265,211101,5,5,16,26,50,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107265,211202,4,5,16,25,67,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107265,211303,5,5,18,28,61,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107265,211405,5,4,18,27,54,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107265,221201,5,4,17,26,40,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107265,221201P,5,4,7,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107265,231101,5,4,17,26,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107265,231101P,3,4,9,16,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107265,241205,4,5,15,24,46,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107265,241301,5,5,19,29,54,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107265,241306,4,5,18,27,49,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,11101,3,4,19,26,53,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,011101P,3,5,8,16,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,11102,5,5,17,27,40,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,011102P,5,5,7,17,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,21101,5,5,18,28,50,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,021101P,4,5,9,18,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,021103P,9,9,17,35,55,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,21202,5,5,9,19,54,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,021202P,5,4,7,16,26,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,31201,5,5,18,28,50,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,031201P,5,4,10,19,22,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,31411,4,4,18,26,47,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,031411P,5,4,10,19,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,41301,5,5,19,29,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,041301P,5,5,9,19,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,41302,5,5,18,28,43,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,041302P,5,5,8,18,28,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,41404,5,5,20,30,37,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,041404P,5,4,9,18,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,41503,4,5,17,26,31,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,041503P,4,5,8,17,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,51301,5,5,20,30,49,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,051301P,5,4,8,17,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,51402,5,5,19,29,49,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,51403,5,5,18,28,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,051403P,5,5,9,19,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,51409,5,5,16,26,36,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,051409P,4,5,9,18,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,51505,5,4,18,27,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,051505P,4,5,8,17,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,51511,5,5,19,29,46,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,51513,5,5,18,28,33,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,51516,5,4,18,27,53,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,051516P,5,4,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,51606,3,5,18,26,35,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,51614,4,5,14,23,55,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,051614P,4,4,8,16,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,51617,5,4,13,22,47,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,051617P,4,5,8,17,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,61201,5,5,19,29,37,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,061201P,5,5,9,19,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,61502,5,5,18,28,42,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,061502P,5,4,9,18,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107266,61603,4,5,18,27,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,061603P,4,5,8,17,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,61604,4,4,17,25,37,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,061604P,5,5,8,18,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,61606,4,4,19,27,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107266,61808,5,5,17,27,48,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,61809,5,5,19,29,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,061809P,5,5,9,19,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,61810,5,5,18,28,45,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,61814,5,5,17,27,46,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,61818,5,5,18,28,44,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,061825P,9,9,19,37,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107266,211101,5,5,20,30,56,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,211202,4,5,16,25,64,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,211303,5,5,19,29,68,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,211405,5,5,19,29,50,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107266,221201,4,4,18,26,44,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,221201P,5,3,8,16,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,231101,5,4,18,27,31,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,231101P,4,5,9,18,27,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107266,241205,4,5,13,22,36,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107266,241301,5,5,16,26,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107266,241306,5,5,19,29,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,11101,3,AB,17,20,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,011101P,3,4,7,14,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,11102,5,5,17,27,35,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,011102P,5,5,7,17,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,21101,5,5,18,28,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,021101P,4,5,9,18,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,021103P,9,8,18,35,55,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,21202,5,5,19,29,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,021202P,5,3,6,14,25,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,31201,5,5,19,29,41,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,031201P,5,4,10,19,21,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,31411,5,5,19,29,34,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,031411P,5,4,10,19,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,41301,5,5,19,29,32,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,041301P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,41302,5,5,19,29,46,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,041302P,5,5,9,19,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,41404,5,5,20,30,32,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,041404P,5,4,9,18,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,41503,4,5,16,25,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,041503P,4,5,8,17,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,51301,5,5,18,28,48,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,051301P,4,5,9,18,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,51402,5,5,18,28,34,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,51403,5,5,17,27,33,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,051403P,5,5,9,19,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,51409,4,5,16,25,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,051409P,4,5,9,18,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,51505,5,5,18,28,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,051505P,5,5,8,18,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,51511,5,5,18,28,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,51513,5,5,18,28,35,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,51516,5,5,17,27,39,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,051516P,5,5,8,18,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,51606,3,5,14,22,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,51614,4,5,16,25,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,051614P,4,4,8,16,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,51617,5,4,13,22,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,051617P,4,4,9,17,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,61201,4,5,18,27,43,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,061201P,4,5,9,18,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,61502,5,5,18,28,46,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,061502P,5,4,9,18,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107267,61603,4,5,18,27,32,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,061603P,4,4,8,16,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,61604,4,4,16,24,39,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,061604P,5,4,8,17,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,61606,4,4,18,26,36,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107267,61808,5,4,11,20,52,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,61809,5,5,18,28,59,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,061809P,5,5,8,18,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,61810,5,5,18,28,43,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,61814,4,5,18,27,48,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,61818,5,5,18,28,44,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,061825P,8,9,18,35,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107267,211101,5,5,20,30,30,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,211202,4,4,17,25,63,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,211303,5,5,19,29,64,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,211405,5,4,18,27,51,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107267,221201,4,4,18,26,38,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,221201P,4,5,7,16,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,231101,5,4,19,28,25,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,231101P,4,5,9,18,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107267,241205,5,4,12,21,46,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107267,241301,5,4,17,26,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107267,241306,5,5,17,27,41,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,11101,3,AB,17,20,44,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
14106107268,011101P,3,4,8,15,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,11102,5,5,18,28,43,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,011102P,5,5,7,17,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,21101,5,4,16,25,43,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,021101P,4,4,8,16,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,021103P,10,10,18,38,57,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,21202,AB,AB,AB,0,33,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,021202P,AB,AB,AB,0,23,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,31201,3,4,19,26,45,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,031201P,4,4,9,17,23,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,31411,5,5,16,26,35,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,031411P,5,4,10,19,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,41301,4,5,19,28,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,041301P,4,4,8,16,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,41302,5,5,18,28,37,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,041302P,5,5,8,18,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,41404,4,5,18,27,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,041404P,4,4,8,16,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,41503,4,5,19,28,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,041503P,4,5,9,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,51301,4,5,18,27,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,051301P,4,5,8,17,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,51402,4,4,17,25,45,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,51403,5,5,17,27,31,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,051403P,5,5,9,19,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,51409,4,5,12,21,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,051409P,4,5,9,18,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,51505,4,4,18,26,40,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,051505P,4,4,8,16,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,51511,4,5,18,27,36,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,51513,5,5,17,27,41,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,51516,4,4,16,24,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,051516P,4,4,8,16,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,51606,5,5,14,24,36,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,51614,4,5,14,23,53,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,051614P,4,4,8,16,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,51617,4,4,16,24,46,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,051617P,5,5,6,16,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,61201,4,5,16,25,49,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,061201P,4,4,8,16,27,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,61502,5,4,19,28,48,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,061502P,5,4,9,18,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,106,5
14106107268,61603,4,5,18,27,40,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,061603P,4,5,8,17,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,61604,5,4,17,26,36,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,061604P,5,5,9,19,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,61606,5,4,18,27,40,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,106,6
14106107268,61808,5,5,13,23,52,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,61809,5,5,17,27,58,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,061809P,5,5,7,17,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,61810,5,5,17,27,40,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,61814,5,5,17,27,47,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,61818,5,5,18,28,47,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,061825P,9,9,18,36,55,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,106,8
14106107268,211101,5,5,16,26,44,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
14106107268,211202,4,5,16,25,60,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,211303,5,5,18,28,60,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,211405,4,5,17,26,34,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,106,4
14106107268,221201,5,4,17,26,36,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,221201P,4,4,8,16,29,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,231101,5,4,18,27,26,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,231101P,3,4,9,16,28,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,106,1
14106107268,241205,4,5,13,22,45,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,106,2
14106107268,241301,4,5,18,27,37,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107268,241306,4,5,17,26,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,106,3
14106107269,11101,AB,AB,13,13,41,"JAN,2016","B.TECH 1ST SEMESTER EXAMINATION, 2015",107,106,1
